Parent Node ID,Node ID,Node Title,Node Resources,Hierarachy Node Resources,Grades,Keyword,Node Lineage
21463,21857,Dissections,3,3," 6,7,8,9,10,11,12 ",platonic|dissection|poly cubes|octagons|Geometry Junkyard: Discussion on Dissection of Figures|polygons|mathematics|solid|dissections|heptagons|tesselation|nonagons|cube dissection|geometry|Geometry Junkyard: Dissection Tiling|dissection of cubes|triangles|hexagons|pentagons|geometric|squares,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Dissections > 
21463,21853,Elliptic Geometry,3,3," 9,10,11,12 ",Elliptic Geometry|Wikipedia|elliptic geometry|non-euclidean geometry|non-euclidean|Bernhard Riemann|non-Euclidean geometry|Riemannian geometry|non-Euclidean|Elliptic Geometry|Wikipedia|elliptic geometry|non-euclidean geometry|non-euclidean|Bernhard Riemann|non-Euclidean geometry|Riemannian geometry|non-Euclidean,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Elliptic Geometry > 
21463,21848,Euclid's Elements,3,3," 6,7,8,9,10,11,12 ",Math Forum|Greek mathematician|Alexandria|Ted Ed: Euclid�s Puzzling Parallel Postulate|Euclid Elements lessons|Euclid|Euclid's Elements|Elements|father of geometry|Famous Scientists: Euclid|history of Euclid|biography of scientist|Father of Geometry|fifth postulate,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Euclid's Elements > 
21463,21864,Four-Color Map Problem,6,6," 9,10,11,12 ",four color problem|four color map theorem|four color theorem|math|color|mathematics|mathematical induction|non-euclidean|4 color problem|half-plane|4 color theorem|4 color map|four color map|inductive proof|University of St. Andrews|algebra|SAS Curriculum Pathways|geometry|Curriculum Pathways|map theorem|SAS|induction|web lesson|Guthrie's problem,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Four-Color Map Problem > 
21463,21860,Fourth Dimension,4,4," 9,10,11,12 ",dimensions|classic euclidean & non-euclidean geometry topics|complex numbers|mathematics|TI|Annenberg Learner|CEU|Annenberg Media|continuing education units|proof|fourth dimension|Annenberg Foundation|NUMB3RS|hypercube|Annenberg Media: Hypercube|second dimension|third dimension|4d|geometry|dimension|NUMB3RS: Tesseract|Texas Instruments|tesseract|professional development|dimension two|fibration|dimension four|dimension three,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Fourth Dimension > 
21463,21865,Fractals,54,54," 6,7,8,9,10,11,12 ",advanced patterns|modeling fractals|Hilbert curve|Ulam spiral|tiling|Pure Mathematics|Mathigon: Fractals|Sierpinski Gasket|The Mandelbrot Set|National Science Foundation: Fractal Geometry|Fractals|iteration|discovering fractals|Julia set|finite area but infinite perimeter|Julia sets|wau spiral|Mandelbrot set|digamma|iterations|wau|PBS|Ted Ed: The Case of the Missing Fractals|CK12|CK-12 Foundation|CK 12|CK-12|Ted Ed: Fractals and the Art of Roughness|finite area infinite perimeter|NCTM|Sierpinski Fractals|Sierpinski Square|infinite geometric series|Koch Curve|complex number|NOVA|Benoit Mandelbrot|orbit|Binary Trees|Illuminations|Texas Instruments|triangle|Squiggle Inception|mandelbrot set|infinite series|Math Forum|Hilbert Curve Generator|complex numbers|arcadia|steps of fractals|HIlbert Curve fractal|Hilbert Curve|science fair project|escaping point|fractal equations|prisoner point|triangle angles|science project|Iteration|pascal's triangle|iterative function|Floyd's Triangle|Non-Euclidean Geometry Topics|iterative method|function iteration|sierpinski's triangle|Apollonian gasket|Science Buddies|fibonacci|fibonacci sequence|MITK12|iterative formation|math|sum of an infinite series|Fractal Project: Exploring Fractals|math Spanish|lesson plans|geometric designs|non-euclidean|MIT: BLOSSOMS Video Library: Fabulous Fractals and Difference Equations|Khan Academy Math|math activities Spanish|geometric figures|Triangles|recursion|Crash Course: What is a Fractal?|SAS Curriculum Pathways|Fractal Antenna|Curriculum Pathways|Koch Fractal|MITK12: What is a Fractal (and What are They Good for)?|Menger Sponge|Nathan Cohen|fractal image|Fractal|Patterns|creating fractals|creating fractal|self-similarity|difference equations|julia set|mathematics|M. C. Escher|area of equilateral triangle|perimeter of Koch snowflake|area of Koch snowflake|geometric pattern|fractal dimension|prime numbers|algebra|Wau|Sierpi?ski triangle|curva de Koch|binary trees|Sierpinski triangle|P.U.E.M.A.C.: Fractales|triangles|El Proyecto Universitario de Ense�anza de las Matem�ticas Asistida por Computadora|space-filling curves|Khan Academy|triangulo de pascal|Roger Penrose|MIT BLOSSOMS|chaos|theory|patterns|creating a fractal|NCTM Illuminations|fractal|actividades de matematica|actividades de matematicas para la casa|fractal geometry|fractal art|Exploring Self-Similar Shapes|repeating pattern|TI|fractales|fractal math|fractal patterns|fractal operations|Koch Snowflake|properties of equality|fractal properties|Koch's Koch's snowflake Spanish|fractals Spanish|fractals|Koch snowflake|SAS|web lesson|strange attractors|Shodor|Pascal's triangle|CSERD|Pascal's triangle Spanish|perimeter|chaos game|paths|Fractal Geometry|calculating trajectories|Hotmath|Difference Equations|Sierpinski Triangle|geometry|self-similar|Self-Similarity|Sierpinski's triangle|Integrating Math and Art|Robert Fathauer|The Incredible Art Department: Art Tessellations|Harcourt|MIT|advanced patterns|modeling fractals|Hilbert curve|Ulam spiral|tiling|Pure Mathematics|Mathigon: Fractals|Sierpinski Gasket|The Mandelbrot Set|National Science Foundation: Fractal Geometry|Fractals|iteration|discovering fractals|Julia set|finite area but infinite perimeter|Julia sets|wau spiral|Mandelbrot set|digamma|iterations|wau|PBS|Ted Ed: The Case of the Missing Fractals|CK12|CK-12 Foundation|CK 12|CK-12|Ted Ed: Fractals and the Art of Roughness|finite area infinite perimeter|NCTM|Sierpinski Fractals|Sierpinski Square|infinite geometric series|Koch Curve|complex number|NOVA|Benoit Mandelbrot|orbit|Binary Trees|Illuminations|Texas Instruments|triangle|Squiggle Inception|mandelbrot set|infinite series|Math Forum|Hilbert Curve Generator|complex numbers|arcadia|steps of fractals|HIlbert Curve fractal|Hilbert Curve|science fair project|escaping point|fractal equations|prisoner point|triangle angles|science project|Iteration|pascal's triangle|iterative function|Floyd's Triangle|Non-Euclidean Geometry Topics|iterative method|function iteration|sierpinski's triangle|Apollonian gasket|Science Buddies|fibonacci|fibonacci sequence|MITK12|iterative formation|math|sum of an infinite series|Fractal Project: Exploring Fractals|math Spanish|lesson plans|geometric designs|non-euclidean|MIT: BLOSSOMS Video Library: Fabulous Fractals and Difference Equations|Khan Academy Math|math activities Spanish|geometric figures|Triangles|recursion|Crash Course: What is a Fractal?|SAS Curriculum Pathways|Fractal Antenna|Curriculum Pathways|Koch Fractal|MITK12: What is a Fractal (and What are They Good for)?|Menger Sponge|Nathan Cohen|fractal image|Fractal|Patterns|creating fractals|creating fractal|self-similarity|difference equations|julia set|mathematics|M. C. Escher|area of equilateral triangle|perimeter of Koch snowflake|area of Koch snowflake|geometric pattern|fractal dimension|prime numbers|algebra|Wau|Sierpi?ski triangle|curva de Koch|binary trees|Sierpinski triangle|P.U.E.M.A.C.: Fractales|triangles|El Proyecto Universitario de Ense�anza de las Matem�ticas Asistida por Computadora|space-filling curves|Khan Academy|triangulo de pascal|Roger Penrose|MIT BLOSSOMS|chaos|theory|patterns|creating a fractal|NCTM Illuminations|fractal|actividades de matematica|actividades de matematicas para la casa|fractal geometry|fractal art|Exploring Self-Similar Shapes|repeating pattern|TI|fractales|fractal math|fractal patterns|fractal operations|Koch Snowflake|properties of equality|fractal properties|Koch's Koch's snowflake Spanish|fractals Spanish|fractals|Koch snowflake|SAS|web lesson|strange attractors|Shodor|Pascal's triangle|CSERD|Pascal's triangle Spanish|perimeter|chaos game|paths|Fractal Geometry|calculating trajectories|Hotmath|Difference Equations|Sierpinski Triangle|geometry|self-similar|Self-Similarity|Sierpinski's triangle|Integrating Math and Art|Robert Fathauer|The Incredible Art Department: Art Tessellations|Harcourt|MIT,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Fractals > 
21463,21856,Frieze Patterns,2,2," 6,7,8,9,10,11,12 ",Borromean rings|bibliography|frieze pattern|mathematics|symmetrical|M�bius strip|Khan Academy Math|Khan Academy|symmetry|frieze patterns|pattern|frieze|geometry|glide reflection|history of mathematics|Borromean rings|bibliography|frieze pattern|mathematics|symmetrical|M�bius strip|Khan Academy Math|Khan Academy|symmetry|frieze patterns|pattern|frieze|geometry|glide reflection|history of mathematics,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Frieze Patterns > 
21463,53439,Hyperbolic Geometry,4,4," 9,10,11,12 ",Math Forum|Euclid's fifth postulate|modeling hyperbolic geometry|point|Poincare system|hyperbolic lines|Wikipedia|line|parallel lines|lines in hyperbolic geometry|non-euclidean geometry|non-Euclidean geometry|euclid's fifth postulate|poincare system|triangles with less than 180 degrees|SAS Curriculum Pathways|Curriculum Pathways|SAS|web lesson|constructions|triangle|hyperbolic geometry,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Hyperbolic Geometry > 
21463,21851,Inversion of a Circle,1,1," 6,7,8,9,10,11,12 ",fractal|inverse|iteration|circle|inversion|geometry|mathematics|circle inversion|radius|fractal|inverse|iteration|circle|inversion|geometry|mathematics|circle inversion|radius,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Inversion of a Circle > 
21463,21846,Konigsberg Bridge Problem,3,3," 9,10,11,12 ",Ted Ed: How the K�nigsberg Bridge Problem Changed Mathematics|mathematics|koenigsberg|ti|topology|network theory|konigsburg|konigsberg|konigsberg bridge problem|network|texas instruments|planar|Konigsberg|bridge|Konigsberg Bridge|geography|cartesian|NUMB3RS|bridge problems|graph theory|euclidean|non-euclidean|bridge problem|seven|geometry|Texas Instruments|NUMB3RS: Konigsberg Bridge Problem|euler|Ted Ed: How the K�nigsberg Bridge Problem Changed Mathematics|mathematics|koenigsberg|ti|topology|network theory|konigsburg|konigsberg|konigsberg bridge problem|network|texas instruments|planar|Konigsberg|bridge|Konigsberg Bridge|geography|cartesian|NUMB3RS|bridge problems|graph theory|euclidean|non-euclidean|bridge problem|seven|geometry|Texas Instruments|NUMB3RS: Konigsberg Bridge Problem|euler,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Konigsberg Bridge Problem > 
21463,21866,Mobius Strip,6,6," 9,10,11,12 ","TeachEngineering|mathematics|Mobius Strip|mobius strip|mobius band|mobius|M�ebius strips|Cylinder|M�bius Strip|carbon cycle|M�bius strip|engineering|nitrogen cycle|glide reflection|oxygen cycle|water cycle|Integrated Teaching and Learning Program and Laboratory|Klein Bottle|B. F. Goodrich, belt patent|Borromean rings|frieze pattern|math|STEM|non-euclidean|closed half turned strip|Khan Academy Math|Khan Academy|symmetry|environmental cycles|geometry|Crash Course: Trippy Shapes|Non-Orientable Surface|Orientable Surface|MIT|TeachEngineering|mathematics|Mobius Strip|mobius strip|mobius band|mobius|M�ebius strips|Cylinder|M�bius Strip|carbon cycle|M�bius strip|engineering|nitrogen cycle|glide reflection|oxygen cycle|water cycle|Integrated Teaching and Learning Program and Laboratory|Klein Bottle|B. F. Goodrich, belt patent|Borromean rings|frieze pattern|math|STEM|non-euclidean|closed half turned strip|Khan Academy Math|Khan Academy|symmetry|environmental cycles|geometry|Crash Course: Trippy Shapes|Non-Orientable Surface|Orientable Surface|MIT",TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Mobius Strip > 
21463,21847,Moire Patterns,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Moire Patterns > 
21463,21862,Nautilus Shell,  -    ,  -    ,   , ,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Nautilus Shell > 
21463,21845,Networks,6,6," 6,7,8,9,10,11,12 ",traceable networks|connections|network problems|circuit length|Hotmath|circuits|critical thinking lesson|operation research|Euler circuits|networks|network lesson|Hamiltonian circuits|network|HRW|problem solving|traceable networks|connections|network problems|circuit length|Hotmath|circuits|critical thinking lesson|operation research|Euler circuits|networks|network lesson|Hamiltonian circuits|network|HRW|problem solving,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Networks > 
21463,21852,Platonic Solids,15,15," 6,7,8,9,10,11,12 ","Platonic solids proof|Platonic solid|Platonic solids|icosidodecahedron|icosahedron|icosahedrons|mathematics|solid|proofs in geometry|Annenberg Learner|Polyhedra|geomtery|Euler's Law|Mysterium Cosmographicum|Annenberg Media|hexahedron|congruent|Archimedean Solids|regular|Archimedean solid|geometric proof|InterMath: Platonic Solids|paragraph proof|Annenberg Foundation|Euler's fomula|three-dimensional objects|hexahedrons|polygon|geometric properties|University of Texas: Elementary Math Club: Math Mobile|properties of regular solids|MathBitsNotebook: Geometry: Platonic Solids (Regular Solids, Regular Polyhedra)|parallelogram proofs|MathBitsNotebook: Geometry: 3-D Nets|classic euclidean & non-euclidean geometry topics|two-dimesional and rotation|dodecahedron|Alabama Learning Exchange|ALEX|cube|polyhedra|topological properties|rhombicubeoctahedron|dodecahedrons|regular polyhedra|polyhedral angles|tetrahedron|Math Is Fun|polyhedrons|regular solids|polyhedron|cubeoctahedron|cubes|platonic solids|tetrahedrons|platonic solid|octahedrons|octahedron|Johannes Kepler|regular convex polyhedron|Euclidean geometry|geometry|Platonic Solid|Platonic Solids|nets of Platonic solids|buckyball|Walter Fendt: The Platonic Solids",TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Platonic Solids > 
21463,21855,Polynominoes,1,1," 6,7,8,9,10,11,12 ",Math Forum|polynomino|math problem|brick activity|lesson plan for patterns|paterns lesson plan|brick-by-brick|math lesson plan|lesson plan for math|math lesson|polynominoes|Math Forum|polynomino|math problem|brick activity|lesson plan for patterns|paterns lesson plan|brick-by-brick|math lesson plan|lesson plan for math|math lesson|polynominoes,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Polynominoes > 
21463,21854,Riemannian Geometry,1,1," 9,10,11,12 ",Euclidean property|riemannian surface|Riemannian surface|SAS Curriculum Pathways|Curriculum Pathways|euclidean property|SAS|great circle|parallel lines|web lesson|triangle|non-Euclidean geometry,TOP > Mathematics > Geometry > Classic Euclidean & Non-Euclidean Geometry Topics > Riemannian Geometry > 
