Identifier,Relevance,FullStatement,URI
02ccb3bc-bc4c-11e8-937e-0242ac120003,64,Translate between rational exponents and radicals in expressions,http://frameworks.act.org/uri/02ccb3bc-bc4c-11e8-937e-0242ac120003
01dfb102-bc4c-11e8-98fa-0242ac120003,64,Represent thousandths of a whole using a place value model,http://frameworks.act.org/uri/01dfb102-bc4c-11e8-98fa-0242ac120003
02245de8-bc4c-11e8-9d92-0242ac120003,64,Align visible decimal points in preparation for adding/subtracting,http://frameworks.act.org/uri/02245de8-bc4c-11e8-9d92-0242ac120003
0227cd48-bc4c-11e8-aa22-0242ac120003,63,Subtract fractions with like denominators and a minuend less than 1,http://frameworks.act.org/uri/0227cd48-bc4c-11e8-aa22-0242ac120003
02f1654a-bc4c-11e8-b6e5-0242ac120003,63,Make predictions about a population using data from a random sample,http://frameworks.act.org/uri/02f1654a-bc4c-11e8-b6e5-0242ac120003
02101446-bc4c-11e8-85f3-0242ac120003,63,"Identify numerals 0-1,000,000 in expanded, exponential form",http://frameworks.act.org/uri/02101446-bc4c-11e8-85f3-0242ac120003
01501a1a-bc4c-11e8-8870-0242ac120003,63,Understand that a right triangle is a triangle with one right angle,http://frameworks.act.org/uri/01501a1a-bc4c-11e8-8870-0242ac120003
02a4c938-bc4c-11e8-9624-0242ac120003,63,Simplify expressions involving fractions and the 4 operations,http://frameworks.act.org/uri/02a4c938-bc4c-11e8-9624-0242ac120003
02cf036a-bc4c-11e8-b558-0242ac120003,63,Analyzing and explaining trigonometric functions used to solve problems,http://frameworks.act.org/uri/02cf036a-bc4c-11e8-b558-0242ac120003
0259dff4-bc4c-11e8-af52-0242ac120003,63,Interpret solutions to exponential equations and inequalities,http://frameworks.act.org/uri/0259dff4-bc4c-11e8-af52-0242ac120003
011e1ce0-bc4c-11e8-a7d4-0242ac120003,63,Find the equation of a parabola given a focus and directrix,http://frameworks.act.org/uri/011e1ce0-bc4c-11e8-a7d4-0242ac120003
01922d92-bc4c-11e8-b50c-0242ac120003,63,Understand why perimeter is measured with units of length,http://frameworks.act.org/uri/01922d92-bc4c-11e8-b50c-0242ac120003
01cc3190-bc4c-11e8-9b23-0242ac120003,63,Understand and solve problems involving permutations and combinations,http://frameworks.act.org/uri/01cc3190-bc4c-11e8-9b23-0242ac120003
02bf4f6a-bc4c-11e8-8f59-0242ac120003,63,Understand a proportion expressed as a verbal statement,http://frameworks.act.org/uri/02bf4f6a-bc4c-11e8-8f59-0242ac120003
01cc6908-bc4c-11e8-8b61-0242ac120003,63,Understand that permutations and combinations are ways of counting outcomes,http://frameworks.act.org/uri/01cc6908-bc4c-11e8-8b61-0242ac120003
0249ef18-bc4c-11e8-94b6-0242ac120003,63,Graph solutions to one-step compound equations and inequalities,http://frameworks.act.org/uri/0249ef18-bc4c-11e8-94b6-0242ac120003
02a93c5c-bc4c-11e8-b27e-0242ac120003,63,Performing operations to solve problems about dollars and cents,http://frameworks.act.org/uri/02a93c5c-bc4c-11e8-b27e-0242ac120003
0224bdf6-bc4c-11e8-bbe8-0242ac120003,63,Add a whole number and a decimal number to the hundredths place,http://frameworks.act.org/uri/0224bdf6-bc4c-11e8-bbe8-0242ac120003
01e35a96-bc4c-11e8-8058-0242ac120003,63,Round decimal numbers with digits up to the thousandths place,http://frameworks.act.org/uri/01e35a96-bc4c-11e8-8058-0242ac120003
0125e088-bc4c-11e8-bc44-0242ac120003,63,Understand that the masses of solid figures can be compared,http://frameworks.act.org/uri/0125e088-bc4c-11e8-bc44-0242ac120003
01e3c0bc-bc4c-11e8-8086-0242ac120003,62,Round decimal numbers to the thousands to the tenths place,http://frameworks.act.org/uri/01e3c0bc-bc4c-11e8-8086-0242ac120003
01d6f8aa-bc4c-11e8-aeda-0242ac120003,62,Order three or more decimal numbers to the thousandths,http://frameworks.act.org/uri/01d6f8aa-bc4c-11e8-aeda-0242ac120003
025847ca-bc4c-11e8-8718-0242ac120003,62,Understanding functions of exponential and logarithmic relationships,http://frameworks.act.org/uri/025847ca-bc4c-11e8-8718-0242ac120003
01259dd0-bc4c-11e8-8bb6-0242ac120003,62,Understand that mass is the amount of matter in a solid figure,http://frameworks.act.org/uri/01259dd0-bc4c-11e8-8bb6-0242ac120003
01bc27dc-bc4c-11e8-a188-0242ac120003,62,Know and use unit conversions to convert units within a system,http://frameworks.act.org/uri/01bc27dc-bc4c-11e8-a188-0242ac120003
02d54c7a-bc4c-11e8-8e99-0242ac120003,62,Solve real-world problems using sequences and series,http://frameworks.act.org/uri/02d54c7a-bc4c-11e8-8e99-0242ac120003
01dfd11e-bc4c-11e8-91e9-0242ac120003,62,Represent thousandths of a whole using a number line model,http://frameworks.act.org/uri/01dfd11e-bc4c-11e8-91e9-0242ac120003
02103502-bc4c-11e8-9b9c-0242ac120003,62,"Write numerals 0-1,000,000 in expanded, exponential form",http://frameworks.act.org/uri/02103502-bc4c-11e8-9b9c-0242ac120003
01fc8e80-bc4c-11e8-b03b-0242ac120003,62,Understand how calculators may represent scientific notation,http://frameworks.act.org/uri/01fc8e80-bc4c-11e8-b03b-0242ac120003
02abe0d8-bc4c-11e8-aa7c-0242ac120003,62,Round monetary values up and down to the nearest ten dollars,http://frameworks.act.org/uri/02abe0d8-bc4c-11e8-aa7c-0242ac120003
02b76e8a-bc4c-11e8-8281-0242ac120003,62,Divide polynomials using either long or synthetic division,http://frameworks.act.org/uri/02b76e8a-bc4c-11e8-8281-0242ac120003
0210555a-bc4c-11e8-bb46-0242ac120003,62,Read and write the expanded and exponential forms for a number,http://frameworks.act.org/uri/0210555a-bc4c-11e8-bb46-0242ac120003
011a1f50-bc4c-11e8-ac98-0242ac120003,62,Deliberately form and operate with composite units of shapes,http://frameworks.act.org/uri/011a1f50-bc4c-11e8-ac98-0242ac120003
0176f2e8-bc4c-11e8-ab41-0242ac120003,62,Define and find the radius and diameter measures of a circle,http://frameworks.act.org/uri/0176f2e8-bc4c-11e8-ab41-0242ac120003
02dc16f4-bc4c-11e8-98fe-0242ac120003,62,"Create and interpret models of fit, both formally and informally",http://frameworks.act.org/uri/02dc16f4-bc4c-11e8-98fe-0242ac120003
026d7226-bc4c-11e8-ab55-0242ac120003,62,Understand that a variable can represent an unknown number,http://frameworks.act.org/uri/026d7226-bc4c-11e8-ab55-0242ac120003
011788ee-bc4c-11e8-bf50-0242ac120003,62,Identify and name the 3-D shape represented with a net,http://frameworks.act.org/uri/011788ee-bc4c-11e8-bf50-0242ac120003
01c23f50-bc4c-11e8-959c-0242ac120003,62,"Read, write, and use ordinal positions first through twentieth",http://frameworks.act.org/uri/01c23f50-bc4c-11e8-959c-0242ac120003
014d8854-bc4c-11e8-8a2b-0242ac120003,62,Differentiate between sides and angles in a plane figure,http://frameworks.act.org/uri/014d8854-bc4c-11e8-8a2b-0242ac120003
01b4643e-bc4c-11e8-a964-0242ac120003,62,Use and justify trigonometric relationships in general triangles,http://frameworks.act.org/uri/01b4643e-bc4c-11e8-a964-0242ac120003
0216b8d2-bc4c-11e8-9324-0242ac120003,62,Represent two-digit quantities as a set of tens and ones,http://frameworks.act.org/uri/0216b8d2-bc4c-11e8-9324-0242ac120003
02be8fb2-bc4c-11e8-8d02-0242ac120003,62,Representing and solving problems about proportional relationships,http://frameworks.act.org/uri/02be8fb2-bc4c-11e8-8d02-0242ac120003
01ccf422-bc4c-11e8-aa8b-0242ac120003,62,"Count forward by 1s to 100, and read and write numerals 0-20",http://frameworks.act.org/uri/01ccf422-bc4c-11e8-aa8b-0242ac120003
01e9ea28-bc4c-11e8-b744-0242ac120003,62,Identify the advantages and disadvantages of simplifying fractions,http://frameworks.act.org/uri/01e9ea28-bc4c-11e8-b744-0242ac120003
0285297a-bc4c-11e8-8673-0242ac120003,62,Determine and verify whether whole numbers are even or odd,http://frameworks.act.org/uri/0285297a-bc4c-11e8-8673-0242ac120003
026f2580-bc4c-11e8-adc3-0242ac120003,62,Transforming and inverting functions and simplifying function combinations,http://frameworks.act.org/uri/026f2580-bc4c-11e8-adc3-0242ac120003
01a171e4-bc4c-11e8-bb60-0242ac120003,61,Draw and identify 2-line angle situations in everyday objects,http://frameworks.act.org/uri/01a171e4-bc4c-11e8-bb60-0242ac120003
013f1e54-bc4c-11e8-affb-0242ac120003,61,Create a scale drawing using fractional and decimal scale factors,http://frameworks.act.org/uri/013f1e54-bc4c-11e8-affb-0242ac120003
02c86168-bc4c-11e8-b1d8-0242ac120003,61,Describe the relationship between a ratio and its unit rate,http://frameworks.act.org/uri/02c86168-bc4c-11e8-b1d8-0242ac120003
01419026-bc4c-11e8-9544-0242ac120003,61,"Define reflections in terms of angles, circles, and lines",http://frameworks.act.org/uri/01419026-bc4c-11e8-9544-0242ac120003
0239e7bc-bc4c-11e8-9d4c-0242ac120003,61,Solve addition and word problems with three addends within 20,http://frameworks.act.org/uri/0239e7bc-bc4c-11e8-9d4c-0242ac120003
01a26f86-bc4c-11e8-965c-0242ac120003,61,Draw and identify 1-line angle situations in everyday objects,http://frameworks.act.org/uri/01a26f86-bc4c-11e8-965c-0242ac120003
01a291aa-bc4c-11e8-bac7-0242ac120003,61,Draw and identify 0-line angle situations in everyday objects,http://frameworks.act.org/uri/01a291aa-bc4c-11e8-bac7-0242ac120003
024d3d62-bc4c-11e8-b51c-0242ac120003,61,Graph a linear equation using the slope and y-intercept,http://frameworks.act.org/uri/024d3d62-bc4c-11e8-b51c-0242ac120003
02b417d0-bc4c-11e8-857b-0242ac120003,61,"Understanding parabolas, conic sections, and other polynomial relationships",http://frameworks.act.org/uri/02b417d0-bc4c-11e8-857b-0242ac120003
012ad674-bc4c-11e8-be82-0242ac120003,61,Investigate and directly compare packing volume of rectangular prisms,http://frameworks.act.org/uri/012ad674-bc4c-11e8-be82-0242ac120003
028cbf3c-bc4c-11e8-a88c-0242ac120003,61,Multiply whole numbers and decimals to the hundredths,http://frameworks.act.org/uri/028cbf3c-bc4c-11e8-a88c-0242ac120003
02ce7e22-bc4c-11e8-8671-0242ac120003,61,Understand that rational equations may yield extraneous solutions,http://frameworks.act.org/uri/02ce7e22-bc4c-11e8-8671-0242ac120003
02e0e602-bc4c-11e8-b96b-0242ac120003,61,Calculating and differentiating among measures of center and spread,http://frameworks.act.org/uri/02e0e602-bc4c-11e8-b96b-0242ac120003
0284144a-bc4c-11e8-9976-0242ac120003,61,Determine the equation for a line given a point and the slope,http://frameworks.act.org/uri/0284144a-bc4c-11e8-9976-0242ac120003
022a2368-bc4c-11e8-ac11-0242ac120003,61,Add fractions with unlike denominators and a sum greater than 1,http://frameworks.act.org/uri/022a2368-bc4c-11e8-ac11-0242ac120003
02c8c068-bc4c-11e8-953b-0242ac120003,61,Understand that percent is a ratio where 100 is the total,http://frameworks.act.org/uri/02c8c068-bc4c-11e8-953b-0242ac120003
01523e76-bc4c-11e8-8ad6-0242ac120003,61,Classify a triangle based on its angle types and side lengths,http://frameworks.act.org/uri/01523e76-bc4c-11e8-8ad6-0242ac120003
0151ded6-bc4c-11e8-b77f-0242ac120003,61,Understand that a scalene triangle has no sides of equal length,http://frameworks.act.org/uri/0151ded6-bc4c-11e8-b77f-0242ac120003
0147966a-bc4c-11e8-afc1-0242ac120003,61,Represent with bills and coins monetary values up to $100,http://frameworks.act.org/uri/0147966a-bc4c-11e8-afc1-0242ac120003
02d34aba-bc4c-11e8-a2ae-0242ac120003,61,Create arithmetic and geometric sequences recursively,http://frameworks.act.org/uri/02d34aba-bc4c-11e8-a2ae-0242ac120003
024a4e0e-bc4c-11e8-8d9f-0242ac120003,61,Solve linear equations and inequalities containing absolute value,http://frameworks.act.org/uri/024a4e0e-bc4c-11e8-8d9f-0242ac120003
02abc0da-bc4c-11e8-b253-0242ac120003,61,Round monetary values up and down to the nearest dollar,http://frameworks.act.org/uri/02abc0da-bc4c-11e8-b253-0242ac120003
01640e76-bc4c-11e8-b692-0242ac120003,60,Solve area problems using nonsquare units and fractional units,http://frameworks.act.org/uri/01640e76-bc4c-11e8-b692-0242ac120003
0148b4fa-bc4c-11e8-a2c0-0242ac120003,60,Recognize attributes of and name basic 2-D figures,http://frameworks.act.org/uri/0148b4fa-bc4c-11e8-a2c0-0242ac120003
024fb790-bc4c-11e8-b4c2-0242ac120003,60,Solve multistep equations and inequalities and graph solutions,http://frameworks.act.org/uri/024fb790-bc4c-11e8-b4c2-0242ac120003
01468270-bc4c-11e8-a4cd-0242ac120003,60,Represent with bills and coins monetary values up to $10,http://frameworks.act.org/uri/01468270-bc4c-11e8-a4cd-0242ac120003
0203c97a-bc4c-11e8-9e9e-0242ac120003,60,Order mixed sets of integers and rational numbers on a number line,http://frameworks.act.org/uri/0203c97a-bc4c-11e8-9e9e-0242ac120003
0287eb4c-bc4c-11e8-a219-0242ac120003,60,Draw a rectangular array with up to 5 rows and 5 columns,http://frameworks.act.org/uri/0287eb4c-bc4c-11e8-a219-0242ac120003
02ebf47a-bc4c-11e8-bc25-0242ac120003,60,"Identify clusters, peaks, and gaps in a distribution",http://frameworks.act.org/uri/02ebf47a-bc4c-11e8-bc25-0242ac120003
0201652c-bc4c-11e8-bd17-0242ac120003,60,Understand and evaluate inequalities involving signed integers,http://frameworks.act.org/uri/0201652c-bc4c-11e8-bd17-0242ac120003
02f7f608-bc4c-11e8-be73-0242ac120003,60,"Understanding and determining sample spaces, outcomes, and complements",http://frameworks.act.org/uri/02f7f608-bc4c-11e8-be73-0242ac120003
02cedfde-bc4c-11e8-b0ec-0242ac120003,60,Solve mathematical and real-world rational equation problems,http://frameworks.act.org/uri/02cedfde-bc4c-11e8-b0ec-0242ac120003
02d9f3d8-bc4c-11e8-a146-0242ac120003,60,Calculate the direction and magnitude of a scalar multiple,http://frameworks.act.org/uri/02d9f3d8-bc4c-11e8-a146-0242ac120003
011f88d2-bc4c-11e8-b10b-0242ac120003,60,Investigate and directly and indirectly compare filling volume,http://frameworks.act.org/uri/011f88d2-bc4c-11e8-b10b-0242ac120003
0141afc0-bc4c-11e8-a0e2-0242ac120003,60,"Define translations in terms of angles, circles, and lines",http://frameworks.act.org/uri/0141afc0-bc4c-11e8-a0e2-0242ac120003
02bf904c-bc4c-11e8-80ac-0242ac120003,60,Understand a proportion expressed in proportion notation,http://frameworks.act.org/uri/02bf904c-bc4c-11e8-80ac-0242ac120003
01cc8b04-bc4c-11e8-8ab5-0242ac120003,60,Represent permutations and combinations using correct notation,http://frameworks.act.org/uri/01cc8b04-bc4c-11e8-8ab5-0242ac120003
021c1e26-bc4c-11e8-8ef7-0242ac120003,59,"Rename quantities of 10s, 100s, and 1,000s, etc",http://frameworks.act.org/uri/021c1e26-bc4c-11e8-8ef7-0242ac120003
0115dd78-bc4c-11e8-89f8-0242ac120003,59,Identify and name 3-D shapes in a variety of orientations,http://frameworks.act.org/uri/0115dd78-bc4c-11e8-89f8-0242ac120003
013fb81e-bc4c-11e8-bc6c-0242ac120003,59,"Understanding translations, rotations, and reflections of figures",http://frameworks.act.org/uri/013fb81e-bc4c-11e8-bc6c-0242ac120003
020e4026-bc4c-11e8-a8ff-0242ac120003,59,Identify numerals 0-1000 written in expanded notation,http://frameworks.act.org/uri/020e4026-bc4c-11e8-a8ff-0242ac120003
024aede6-bc4c-11e8-872c-0242ac120003,59,Solve one-step equations and inequalities and graph solutions,http://frameworks.act.org/uri/024aede6-bc4c-11e8-872c-0242ac120003
01db9be4-bc4c-11e8-b1d7-0242ac120003,59,Convert decimals written in expanded notation to decimal form,http://frameworks.act.org/uri/01db9be4-bc4c-11e8-b1d7-0242ac120003
02b7cdee-bc4c-11e8-baa2-0242ac120003,59,Identify the number and type of rational zeroes for a polynomial function,http://frameworks.act.org/uri/02b7cdee-bc4c-11e8-baa2-0242ac120003
01153422-bc4c-11e8-bf9a-0242ac120003,59,Recognize attributes of and name simple 3-D figures,http://frameworks.act.org/uri/01153422-bc4c-11e8-bf9a-0242ac120003
025af4ac-bc4c-11e8-ac2d-0242ac120003,59,Solve problems involving logarithms and exponents,http://frameworks.act.org/uri/025af4ac-bc4c-11e8-ac2d-0242ac120003
01db3b04-bc4c-11e8-b4ca-0242ac120003,59,Write decimals to the thousandths using expanded notation,http://frameworks.act.org/uri/01db3b04-bc4c-11e8-b4ca-0242ac120003
0227ed1e-bc4c-11e8-83ca-0242ac120003,59,Add fractions with like denominators and a sum greater than 1,http://frameworks.act.org/uri/0227ed1e-bc4c-11e8-83ca-0242ac120003
015e486a-bc4c-11e8-8be1-0242ac120003,59,Understand that a unit square is used to measure area,http://frameworks.act.org/uri/015e486a-bc4c-11e8-8be1-0242ac120003
014c2ab8-bc4c-11e8-9cdc-0242ac120003,59,Distinguish between congruent figures and similar figures,http://frameworks.act.org/uri/014c2ab8-bc4c-11e8-9cdc-0242ac120003
011e3d38-bc4c-11e8-8d47-0242ac120003,59,Find the focus and directrix given the equation of a parabola,http://frameworks.act.org/uri/011e3d38-bc4c-11e8-8d47-0242ac120003
025ca70c-bc4c-11e8-a6cc-0242ac120003,59,Interpret the values of a and c in f(x) = a^x+c,http://frameworks.act.org/uri/025ca70c-bc4c-11e8-a6cc-0242ac120003
01ffd77a-bc4c-11e8-b71e-0242ac120003,59,"Understand and order integers, both positive and negative",http://frameworks.act.org/uri/01ffd77a-bc4c-11e8-b71e-0242ac120003
02031174-bc4c-11e8-b82d-0242ac120003,59,"Understand rational numbers, both positive and negative",http://frameworks.act.org/uri/02031174-bc4c-11e8-b82d-0242ac120003
01596390-bc4c-11e8-9789-0242ac120003,59,Directly align and compare the areas of two plane figures,http://frameworks.act.org/uri/01596390-bc4c-11e8-9789-0242ac120003
02cc3900-bc4c-11e8-8617-0242ac120003,58,Simplify expressions containing radical and rational terms,http://frameworks.act.org/uri/02cc3900-bc4c-11e8-8617-0242ac120003
02c44f38-bc4c-11e8-9859-0242ac120003,58,Understand a ratio expressed as a verbal statement,http://frameworks.act.org/uri/02c44f38-bc4c-11e8-9859-0242ac120003
013c8b4e-bc4c-11e8-8cf0-0242ac120003,58,Understand that dilation takes a line to a parallel line,http://frameworks.act.org/uri/013c8b4e-bc4c-11e8-8cf0-0242ac120003
01d1f4b8-bc4c-11e8-99c6-0242ac120003,58,Attempt to recite the number list and count quantities,http://frameworks.act.org/uri/01d1f4b8-bc4c-11e8-99c6-0242ac120003
03003a16-bc4c-11e8-8b99-0242ac120003,58,Verify independence of A and B using conditional probabilities,http://frameworks.act.org/uri/03003a16-bc4c-11e8-8b99-0242ac120003
01793dd2-bc4c-11e8-82d8-0242ac120003,58,Understand inscribed angles on a diameter are right angles,http://frameworks.act.org/uri/01793dd2-bc4c-11e8-82d8-0242ac120003
0188365c-bc4c-11e8-8ab8-0242ac120003,58,Indirectly compare lengths and order objects by length,http://frameworks.act.org/uri/0188365c-bc4c-11e8-8ab8-0242ac120003
02de4230-bc4c-11e8-864d-0242ac120003,58,Explain the difference between correlation and causation,http://frameworks.act.org/uri/02de4230-bc4c-11e8-864d-0242ac120003
013e4d4e-bc4c-11e8-916b-0242ac120003,58,Use scale drawings to determine actual lengths and distances,http://frameworks.act.org/uri/013e4d4e-bc4c-11e8-916b-0242ac120003
011dd550-bc4c-11e8-ba0c-0242ac120003,58,Find the equation of a circle of given center and radius,http://frameworks.act.org/uri/011dd550-bc4c-11e8-ba0c-0242ac120003
01da6fb2-bc4c-11e8-a5b9-0242ac120003,58,Write decimals to the hundredths using expanded notation,http://frameworks.act.org/uri/01da6fb2-bc4c-11e8-a5b9-0242ac120003
03012516-bc4c-11e8-9147-0242ac120003,58,Applying set theory to mathematical and real-world scenarios,http://frameworks.act.org/uri/03012516-bc4c-11e8-9147-0242ac120003
02d36c16-bc4c-11e8-9b99-0242ac120003,58,Create arithmetic and geometric sequences explicitly,http://frameworks.act.org/uri/02d36c16-bc4c-11e8-9b99-0242ac120003
02082100-bc4c-11e8-92b3-0242ac120003,58,Understand that vector subtraction is addition of the opposite,http://frameworks.act.org/uri/02082100-bc4c-11e8-92b3-0242ac120003
0114fa48-bc4c-11e8-951e-0242ac120003,57,Understanding properties of and relationships among 3-D figures,http://frameworks.act.org/uri/0114fa48-bc4c-11e8-951e-0242ac120003
02bcee8c-bc4c-11e8-8bbc-0242ac120003,57,Identify the values of a and c in f(x) = ax^2+c,http://frameworks.act.org/uri/02bcee8c-bc4c-11e8-8bbc-0242ac120003
01789422-bc4c-11e8-933d-0242ac120003,57,"Construct points, lines, and angles within a circle",http://frameworks.act.org/uri/01789422-bc4c-11e8-933d-0242ac120003
01920df8-bc4c-11e8-9558-0242ac120003,57,Distinguish between the perimeter and area measures,http://frameworks.act.org/uri/01920df8-bc4c-11e8-9558-0242ac120003
0128de6e-bc4c-11e8-b9a3-0242ac120003,57,Estimate mass by referencing units of kilograms and grams,http://frameworks.act.org/uri/0128de6e-bc4c-11e8-b9a3-0242ac120003
02b498ae-bc4c-11e8-ad04-0242ac120003,57,Define polynomials and apply all 4 operations to them,http://frameworks.act.org/uri/02b498ae-bc4c-11e8-ad04-0242ac120003
020799c4-bc4c-11e8-8d5c-0242ac120003,57,"Understand that a vector has a magnitude, ||v||",http://frameworks.act.org/uri/020799c4-bc4c-11e8-8d5c-0242ac120003
0122538c-bc4c-11e8-9fc9-0242ac120003,57,Understand that filling volume can be measured quantitatively,http://frameworks.act.org/uri/0122538c-bc4c-11e8-9fc9-0242ac120003
0179a0e2-bc4c-11e8-ae6e-0242ac120003,57,Understand that radii are perpendicular to tangents,http://frameworks.act.org/uri/0179a0e2-bc4c-11e8-ae6e-0242ac120003
024dfdf6-bc4c-11e8-91f4-0242ac120003,57,Solve 2-step equations and inequalities and graph solutions,http://frameworks.act.org/uri/024dfdf6-bc4c-11e8-91f4-0242ac120003
02260580-bc4c-11e8-ad49-0242ac120003,57,Subtract a decimal number and a whole number with fluency,http://frameworks.act.org/uri/02260580-bc4c-11e8-ad49-0242ac120003
01149eb8-bc4c-11e8-877b-0242ac120003,57,Understanding properties of and relationships among solid figures,http://frameworks.act.org/uri/01149eb8-bc4c-11e8-877b-0242ac120003
012e4052-bc4c-11e8-9ec9-0242ac120003,57,Understand that packing volume can be measured quantitatively,http://frameworks.act.org/uri/012e4052-bc4c-11e8-9ec9-0242ac120003
01485780-bc4c-11e8-a6fe-0242ac120003,57,Understanding properties of and relationships among 2-D figures,http://frameworks.act.org/uri/01485780-bc4c-11e8-a6fe-0242ac120003
021d1d4e-bc4c-11e8-8c46-0242ac120003,57,Represent a quantity of tens or hundreds as thousands,http://frameworks.act.org/uri/021d1d4e-bc4c-11e8-8c46-0242ac120003
01dff0e0-bc4c-11e8-a2ff-0242ac120003,57,Represent a number of thousandths using fraction notation,http://frameworks.act.org/uri/01dff0e0-bc4c-11e8-a2ff-0242ac120003
0229e0ec-bc4c-11e8-ab1c-0242ac120003,56,Add fractions with unlike denominators and a sum less than 1,http://frameworks.act.org/uri/0229e0ec-bc4c-11e8-ab1c-0242ac120003
028e7a52-bc4c-11e8-afa6-0242ac120003,56,Multiply and divide multidigit decimals with fluency,http://frameworks.act.org/uri/028e7a52-bc4c-11e8-afa6-0242ac120003
015520c8-bc4c-11e8-88c1-0242ac120003,56,Prove relationships in and between geometric figures,http://frameworks.act.org/uri/015520c8-bc4c-11e8-88c1-0242ac120003
01e18c34-bc4c-11e8-a60d-0242ac120003,56,Understand that ten thousandths make one hundredth,http://frameworks.act.org/uri/01e18c34-bc4c-11e8-a60d-0242ac120003
01d86438-bc4c-11e8-aad0-0242ac120003,56,Write decimals to the tenths using expanded notation,http://frameworks.act.org/uri/01d86438-bc4c-11e8-aad0-0242ac120003
019dc2a6-bc4c-11e8-b360-0242ac120003,56,Draw and label perpendicular lines and line segments,http://frameworks.act.org/uri/019dc2a6-bc4c-11e8-b360-0242ac120003
0181b57a-bc4c-11e8-9efe-0242ac120003,56,Graph a point with decimal x- and/or y-coordinates,http://frameworks.act.org/uri/0181b57a-bc4c-11e8-9efe-0242ac120003
01f824d0-bc4c-11e8-8620-0242ac120003,56,Understanding and using numbers outside the rational number system,http://frameworks.act.org/uri/01f824d0-bc4c-11e8-8620-0242ac120003
01434f60-bc4c-11e8-a883-0242ac120003,56,Recognize and know the value in cents of coins and bills,http://frameworks.act.org/uri/01434f60-bc4c-11e8-a883-0242ac120003
021a18e2-bc4c-11e8-8bb5-0242ac120003,56,Write and interpret three-digit numerals as a whole mark,http://frameworks.act.org/uri/021a18e2-bc4c-11e8-8bb5-0242ac120003
02eb6c62-bc4c-11e8-a85b-0242ac120003,55,Describe patterns of data and identify deviations,http://frameworks.act.org/uri/02eb6c62-bc4c-11e8-a85b-0242ac120003
022d3cc4-bc4c-11e8-90f0-0242ac120003,55,Understand that subtracting rational numbers is adding the opposite,http://frameworks.act.org/uri/022d3cc4-bc4c-11e8-90f0-0242ac120003
01b0f72c-bc4c-11e8-9080-0242ac120003,55,"Using sine, cosine, and tangent to analyze and solve problems",http://frameworks.act.org/uri/01b0f72c-bc4c-11e8-9080-0242ac120003
02bba36a-bc4c-11e8-9c9c-0242ac120003,55,Solve problems using quadratic equations and inequalities,http://frameworks.act.org/uri/02bba36a-bc4c-11e8-9c9c-0242ac120003
01dafb30-bc4c-11e8-9880-0242ac120003,55,Write decimals to the thousandths using base-ten numerals,http://frameworks.act.org/uri/01dafb30-bc4c-11e8-9880-0242ac120003
022b85aa-bc4c-11e8-b32d-0242ac120003,55,Applying conceptual strategies to add and subtract signed numbers,http://frameworks.act.org/uri/022b85aa-bc4c-11e8-b32d-0242ac120003
0300d50c-bc4c-11e8-91e9-0242ac120003,55,Applying logic to mathematical and real-world scenarios,http://frameworks.act.org/uri/0300d50c-bc4c-11e8-91e9-0242ac120003
02755464-bc4c-11e8-b4f5-0242ac120003,55,Relate equations of patterns to graphs and tables,http://frameworks.act.org/uri/02755464-bc4c-11e8-b4f5-0242ac120003
02f5d260-bc4c-11e8-8131-0242ac120003,55,Understand random variables and their distributions,http://frameworks.act.org/uri/02f5d260-bc4c-11e8-8131-0242ac120003
02116e86-bc4c-11e8-9a02-0242ac120003,55,Prereq: Distinguish between left and right directions,http://frameworks.act.org/uri/02116e86-bc4c-11e8-9a02-0242ac120003
015da932-bc4c-11e8-8207-0242ac120003,55,Understand that area can be measured quantitatively,http://frameworks.act.org/uri/015da932-bc4c-11e8-8207-0242ac120003
020fbc4e-bc4c-11e8-a15f-0242ac120003,55,"Write numerals 0-1,000,000 in expanded notation",http://frameworks.act.org/uri/020fbc4e-bc4c-11e8-a15f-0242ac120003
0190805a-bc4c-11e8-8cc4-0242ac120003,55,Calculate the length of a whole by adding lengths,http://frameworks.act.org/uri/0190805a-bc4c-11e8-8cc4-0242ac120003
02771c54-bc4c-11e8-b7e8-0242ac120003,55,Graph functions and interpret their characteristics,http://frameworks.act.org/uri/02771c54-bc4c-11e8-b7e8-0242ac120003
02b7edf6-bc4c-11e8-9540-0242ac120003,55,Identify zeroes of polynomials when easily factored,http://frameworks.act.org/uri/02b7edf6-bc4c-11e8-9540-0242ac120003
02040db8-bc4c-11e8-86fa-0242ac120003,54,Understand and order absolute values of rational numbers,http://frameworks.act.org/uri/02040db8-bc4c-11e8-86fa-0242ac120003
0175378c-bc4c-11e8-858d-0242ac120003,54,"Identify points, lines, and angles within a circle",http://frameworks.act.org/uri/0175378c-bc4c-11e8-858d-0242ac120003
01169fba-bc4c-11e8-b468-0242ac120003,54,Recognize attributes of and name 3-D figures,http://frameworks.act.org/uri/01169fba-bc4c-11e8-b468-0242ac120003
f993f917-1b4c-5676-a862-1021c069b224,54,Tangential and Normal Components of Acceleration,http://frameworks.act.org/ims/case/v1p0/f993f917-1b4c-5676-a862-1021c069b224
01db1b1a-bc4c-11e8-a6d9-0242ac120003,54,Write decimals to the thousandths using number names,http://frameworks.act.org/uri/01db1b1a-bc4c-11e8-a6d9-0242ac120003
